,timestamp,bng_subscribers,device_name,vendor,model,os,version,hw_revision,role,ip_address
1137,1747587943,42169.73088545142,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1138,1747588243,40796.28251674602,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1139,1747588543,42251.24839670899,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1140,1747588843,42175.37275575327,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1141,1747589143,44247.031226569576,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1142,1747589443,42624.869470188874,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1143,1747589743,44016.27324670674,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1144,1747590043,44277.378945501856,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1145,1747590343,46990.444227623215,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1146,1747590643,45239.5005884514,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1147,1747590943,44951.298122790155,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1148,1747591243,46838.54973756888,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1149,1747591543,47061.32769672811,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1150,1747591843,46609.94440964845,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1151,1747592143,45239.81897872685,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1152,1747592443,49090.16983590336,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1153,1747592743,49359.44833788797,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1154,1747593043,47900.27336604202,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1155,1747593343,47872.35999313845,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1156,1747593643,47403.59860741986,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1157,1747593943,46447.487777508046,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1158,1747594243,47706.995444293876,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1159,1747594543,45473.19188079155,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1160,1747594843,47835.098044533544,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1161,1747595143,48427.27121604734,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1162,1747595443,48632.30726686595,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1163,1747595743,44796.2593560942,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1164,1747596043,45753.42510797714,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1165,1747596343,46813.54237875116,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1166,1747596643,42319.85739847766,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1167,1747596943,43421.15198835459,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1168,1747597243,45957.51449102683,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1169,1747597543,40201.52389745715,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1170,1747597843,39239.24750802753,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1171,1747598143,43667.00371299029,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1172,1747598443,63524.110847114855,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1173,1747598743,37673.89804502891,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1174,1747599043,37016.69814402564,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1175,1747599343,36125.66547488224,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1176,1747599643,33491.58465304851,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1177,1747599943,8373.699652573458,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1178,1747600243,31198.211267763574,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1179,1747600543,32826.86571705842,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1180,1747600843,32207.717001805184,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1181,1747601143,30223.611953223528,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1182,1747601443,30657.56714833818,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1183,1747601743,29596.797123894776,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1184,1747602043,31281.602668668096,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1185,1747602343,30767.555016022667,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1186,1747602643,31045.401628386313,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1187,1747602943,27833.38002916608,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1188,1747603243,27883.63111302426,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1189,1747603543,28958.579822798598,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1190,1747603843,25993.072628069294,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1191,1747604143,27353.88830226953,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1192,1747604443,26001.821176035777,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1193,1747604743,23949.173122855795,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1194,1747605043,24996.662921081657,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1195,1747605343,24563.42126011225,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1196,1747605643,20408.70150817034,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1197,1747605943,19861.71435172987,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1198,1747606243,21406.46014080653,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1199,1747606543,18388.341596163325,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1200,1747606843,18085.476739918788,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1201,1747607143,17974.721409711245,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1202,1747607443,14044.25027501128,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1203,1747607743,13439.247306807318,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1204,1747608043,14166.627149062897,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1205,1747608343,8418.595701838865,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1206,1747608643,8684.562564451187,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1207,1747608943,8789.688698841092,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1208,1747609243,6673.798860270188,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1209,1747609543,6911.628125870995,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1210,1747609843,6743.600146483308,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1211,1747610143,3511.222177671743,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1212,1747610443,3451.555975187301,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1213,1747610743,3388.069386884932,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1214,1747611043,2580.3399760881366,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1215,1747611343,2601.031828514987,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1216,1747611643,2542.59124836141,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1217,1747611943,1659.6787423009498,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1218,1747612243,1627.3248048109072,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1219,1747612543,1672.1236235425724,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1220,1747612843,4171.754007470142,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1221,1747613143,4206.564411362112,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1222,1747613443,4310.352853669891,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1223,1747613743,4197.397903832643,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1224,1747614043,4360.295611901253,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1225,1747614343,4207.418504071386,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1226,1747614643,4200.290964731218,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1227,1747614943,4412.78704932553,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1228,1747615243,4305.870292862837,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1229,1747615543,3912.1625860303316,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1230,1747615843,3728.7130212496004,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1231,1747616143,3735.564799380669,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1232,1747616443,3174.632066689236,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1233,1747616743,3168.7608337564616,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1234,1747617043,3078.7485511656496,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1235,1747617343,2933.0714705083715,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1236,1747617643,2673.9475885480497,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1237,1747617943,2855.675642197057,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1238,1747618243,2841.198323955513,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1239,1747618543,2795.958239011349,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1240,1747618843,2821.154159998659,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1241,1747619143,2445.6745699655207,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1242,1747619443,2247.14472238099,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1243,1747619743,2372.197279989614,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1244,1747620043,2217.9317746682896,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1245,1747620343,2180.2125055051624,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1246,1747620643,2083.7600692796705,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1247,1747620943,2067.227614478232,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1248,1747621243,2126.387705094956,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1249,1747621543,2133.1676567675963,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1250,1747621843,1769.0171162868169,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1251,1747622143,1718.63599393517,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1252,1747622443,1794.3080112539292,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1253,1747622743,1621.867961386962,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1254,1747623043,1724.4834655182797,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1255,1747623343,1729.5373500103867,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1256,1747623643,1448.337681633975,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1257,1747623943,1508.255982461944,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1258,1747624243,1508.073102355937,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1259,1747624543,1491.5036793538775,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1260,1747624843,1528.2147084216076,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1261,1747625143,1436.7782760434925,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1262,1747625443,1262.2007675738428,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1263,1747625743,1281.6781136797522,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1264,1747626043,1284.1043923063091,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1265,1747626343,1280.6158397904417,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1266,1747626643,1324.7912050777568,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1267,1747626943,1281.386105610679,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1268,1747627243,1088.1509199194438,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1269,1747627543,1090.5308979821111,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1270,1747627843,1063.8633429588797,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1271,1747628143,1294.1354763331628,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1272,1747628443,1316.9341727501392,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1273,1747628743,1302.980997177617,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1274,1747629043,1266.6380112510924,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1275,1747629343,1246.853809897208,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1276,1747629643,1307.881002559607,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1277,1747629943,1724.0836174863612,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1278,1747630243,1678.613582040325,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1279,1747630543,1802.2470381256503,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1280,1747630843,2196.080649666257,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1281,1747631143,2186.0238118918123,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1282,1747631443,2202.1258921601666,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1283,1747631743,2372.2738756622134,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1284,1747632043,2428.11823891248,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1285,1747632343,2428.8281073775056,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1286,1747632643,3156.365103636278,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1287,1747632943,2918.0891362935035,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1288,1747633243,2988.0586240509747,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1289,1747633543,3568.9214952139323,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1290,1747633843,3588.835469387796,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1291,1747634143,3499.1534500843363,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1292,1747634443,4048.2436522862154,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1293,1747634743,3852.9284290389264,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1294,1747635043,3832.7322373888696,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1295,1747635343,4332.153680671239,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1296,1747635643,4198.400982806849,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1297,1747635943,4406.605281786995,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1298,1747636243,6546.453902305381,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1299,1747636543,6606.507163464972,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1300,1747636843,6378.894856763357,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1301,1747637143,7501.07953796535,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1302,1747637443,7671.856585392592,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1303,1747637743,7605.828245065367,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1304,1747638043,8837.830602622647,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1305,1747638343,8555.699339254108,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1306,1747638643,8742.74848131708,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1307,1747638943,10860.63881661608,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1308,1747639243,10302.870668146896,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1309,1747639543,10230.03216911109,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1310,1747639843,13160.095320106017,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1311,1747640143,12807.305382728307,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1312,1747640443,12898.904531306942,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1313,1747640743,15552.43561625809,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1314,1747641043,14419.53709583513,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1315,1747641343,14371.38032926061,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1316,1747641643,16960.667530885134,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1317,1747641943,16416.333325471656,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1318,1747642243,17119.82990556509,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1319,1747642543,19079.44816004,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1320,1747642843,19776.892501855153,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1321,1747643143,19271.669475603634,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1322,1747643443,23333.36016048839,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1323,1747643743,23612.23708552468,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1324,1747644043,22681.465893077126,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1325,1747644343,27539.796037852157,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1326,1747644643,29165.726349415425,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1327,1747644943,27428.595929515515,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1328,1747645243,28546.518409437434,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1329,1747645543,29734.35715943457,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1330,1747645843,28020.12322035751,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1331,1747646143,30021.745554887813,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1332,1747646443,29972.40793175639,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1333,1747646743,29193.50575851873,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1334,1747647043,33113.576696543554,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1335,1747647343,30440.539905694863,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1336,1747647643,32123.23873291728,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1337,1747647943,33712.25927869518,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1338,1747648243,35128.523577101994,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1339,1747648543,33438.706784447364,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1340,1747648843,40061.62652992767,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1341,1747649143,38855.705072196375,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1342,1747649443,40386.65209664215,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1343,1747649743,11570.412743928142,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1344,1747650043,40214.88503309915,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1345,1747650343,41377.02169660155,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1346,1747650643,48258.79435779376,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1347,1747650943,47560.952213795754,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1348,1747651243,45799.87290130957,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1349,1747651543,46429.44200530312,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1350,1747651843,49115.42308860255,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1351,1747652143,47050.95126662638,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1352,1747652443,48219.693314396834,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1353,1747652743,50908.467314979665,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1354,1747653043,49793.99218069682,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1355,1747653343,53480.37796200468,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1356,1747653643,53216.658588678125,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1357,1747653943,55044.4089467493,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1358,1747654243,60434.77788996628,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1359,1747654543,60631.758349148804,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1360,1747654843,58416.46851675003,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1361,1747655143,63225.52126729535,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1362,1747655443,59822.937639481344,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1363,1747655743,62717.62638174454,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1364,1747656043,63847.507317826785,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1365,1747656343,65290.216257394866,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1366,1747656643,64966.94209547668,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1367,1747656943,70477.07640197943,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1368,1747657243,69618.43707934888,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1369,1747657543,70974.7889233416,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1370,1747657843,72578.48614585276,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1371,1747658143,73713.98455463273,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1372,1747658443,75448.53095223279,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1373,1747658743,80407.34506908593,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1374,1747659043,76437.31650684129,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1375,1747659343,77579.45328659641,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1376,1747659643,80343.5586570225,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1377,1747659943,81459.87452501453,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1378,1747660243,75570.8586378674,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1379,1747660543,86282.91248982845,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
1380,1747660843,79907.45064497482,PE-4,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.4
