Device_ID,Operating_Temperature_Nominal,Operating_Humidity_Nominal,Fan_Speed,Version,CPU,Memory,Failure_Last6Months
ISR1000-0445,40.31354631568148,60.81238221422612,7769.032766524763,17.9,93.01537111882989,45.21284779407232,0
ISR1000-0446,40.406351216101065,56.543627152742026,7346.004717576638,17.15,94.59576644321034,61.36042060992342,0
ISR1000-0447,41.374299014982064,59.811401018548175,7264.792048008262,17.15,89.87854043926363,64.77934638124245,0
ISR1000-0448,42.26091333722661,60.32589432551586,7330.729313605263,17.15,86.09736198677504,43.019124355706,0
ISR1000-0449,44.75852079462535,55.51823536822427,7279.657393216382,17.12,90.47959488973693,47.19622338267834,0
ISR1000-0450,40.163003483011956,58.36604278193921,8169.37671035013,17.15,89.5437733455996,44.25915969282982,1
ISR1000-0451,38.22956472941246,56.344146769389745,7525.187888750095,17.15,93.44357082739616,50.438242347465,1
ISR1000-0452,42.951861947687036,55.63374970472768,7086.764014845095,17.12,85.98082580784245,53.51052936716238,0
ISR1000-0453,37.70832251262074,64.89960232389946,8453.653945211217,17.12,89.88241137021778,62.464790108899194,1
ISR1000-0454,39.38971420705636,58.22353844974723,8325.67882744514,17.12,86.50048664693985,59.534427546450225,0
ISR1000-0455,35.78456381342266,63.09874445854635,8391.62842479282,17.9,88.2467592689006,58.627857024352934,0
ISR1000-0456,35.25350743415458,57.54640654763764,8492.361733969654,17.12,92.373570773878,50.57124839828963,0
ISR1000-0457,44.62648414677925,61.815027222239294,7260.842873829231,17.12,89.76018129368767,65.24342659254279,0
ISR1000-0458,43.35980120512206,62.602278598896866,7594.363028353988,17.15,88.7588828514577,54.138615021944936,1
ISR1000-0459,41.95974206093698,60.95638740607844,8137.357713556137,17.12,88.94476278570035,69.37314814045463,1
ISR1000-0460,39.0895294441427,59.715761885501585,8044.030927080688,17.9,89.59446768405986,59.024264148872106,0
ISR1000-0461,36.732943200708455,59.11840914147268,7230.843859509782,17.12,92.85016543837057,43.78794224693508,0
ISR1000-0462,36.56437042671086,58.488682665429955,8223.749687485926,17.9,93.92084688940234,60.28532686226302,0
ISR1000-0463,37.502428981645956,64.29529144247826,7336.660857754991,17.12,94.55334686503929,49.75312046295097,0
ISR1000-0464,40.49226664706121,63.306194077877294,7335.7264222339345,17.12,92.86903386255295,60.58981590058292,0
ISR1000-0465,42.145959227000624,64.65026910666512,7805.46163434012,17.12,88.15406895748012,42.089234444872176,0
ISR1000-0466,41.60197376717731,56.24297223485545,7889.409902262555,17.12,91.88134706086542,45.24644311527878,1
ISR1000-0467,37.79933896945943,62.308674752036445,7870.129311756717,17.9,89.37603124055391,65.67211776717359,1
ISR1000-0468,44.54865280663194,64.38340456821038,7137.230256096633,17.9,87.5467062204605,46.81538671070545,0
ISR1000-0469,42.37896916695769,56.8123306616566,8316.19129394557,17.15,93.40871579425922,65.1112337572882,1
ISR1000-0470,40.543540525114004,55.66496267366777,7398.400063883059,17.9,85.38426348962325,48.37828265363231,0
ISR1000-0471,41.11720746234352,62.41120649290059,7194.2723819242065,17.12,94.01761992135424,59.28645730176123,0
ISR1000-0472,39.1960006242779,60.74473113179912,8333.122119803465,17.15,89.61477464624734,60.82451720529493,0
ISR1000-0473,37.47730989501157,63.41828776758272,8433.47724734463,17.15,91.3720147680828,55.37964259435159,0
ISR1000-0474,38.55972678651261,56.39772376626289,8293.191425898176,17.15,91.59353922205783,49.15932030090194,1
ISR1000-0475,42.578461104643694,62.9526731185989,8214.274112087318,17.12,93.95117740706536,46.379331291132885,0
ISR1000-0476,35.14393488629756,57.01627320047744,7982.862970958533,17.9,91.36669682167208,40.995680636872784,0
ISR1000-0477,36.16072640506916,56.636559428657044,7826.286055913709,17.12,91.13933584760062,49.11839203722171,0
ISR1000-0478,35.46002642021753,56.64265797930993,7130.480139867115,17.15,85.6665204056069,59.594883715938494,0
ISR1000-0479,35.4072880231897,63.14574720231382,7612.679819606048,17.12,90.18408021945204,68.14914455345448,1
ISR1000-0480,43.55460584011007,61.651972206962,7559.032775518471,17.12,86.50169000817041,66.13613446789157,0
ISR1000-0481,42.036578593800236,60.23065424769119,7389.630675640489,17.9,92.37433768721486,62.98194329605908,0
ISR1000-0482,39.74173829087325,58.58830484123502,8085.130170532877,17.9,90.12221920812675,63.653420297598956,0
ISR1000-0483,35.978341606510014,63.77200540813108,7743.813602618156,17.15,91.80227779208353,59.94954710427986,0
ISR1000-0484,39.916158751168325,58.924451074226354,7121.569323861472,17.12,85.41672900602384,47.80860572698009,0
ISR1000-0485,39.73471770780566,63.16599439471577,7330.274802924717,17.12,85.84792016045803,67.21585092117489,0
ISR1000-0486,36.73201869910015,59.39134908570218,8024.888145489394,17.9,92.16323388062682,60.12196935717502,0
ISR1000-0487,39.33851649237973,58.76944429424908,7114.19628923545,17.12,85.72084335998673,56.813218929413196,1
ISR1000-0488,38.98504734397373,59.626797856696065,8276.810371073152,17.12,85.71256727765258,43.32968407640443,1
ISR1000-0489,41.15850098052216,58.01377874164142,7742.719790520961,17.12,85.12108475234888,53.411666314192765,1
ISR1000-0490,41.35093650867644,62.47609380176251,7720.879865989972,17.9,94.5650139829948,53.81074813605779,0
ISR1000-0491,35.45304009772045,60.02720390092479,7888.611676989276,17.15,92.37508359459007,65.9369082856801,0
ISR1000-0492,38.746126146264714,57.32212695146817,8237.021448887725,17.15,88.53251408502064,56.399446605633656,0
ISR1000-0493,41.25859915714236,63.99574573274568,7521.713811853289,17.12,87.96535581287655,51.41201646911229,1
ISR1000-0494,40.03136258580088,58.838912213732115,8017.024228838595,17.15,88.49703229745849,69.30400985531978,0
ISR1000-0495,43.56489841188322,60.43552861113989,7848.597945993686,17.9,92.74653531181181,43.32161779978947,0
ISR1000-0496,41.58693631618945,64.06472110964548,7400.542405254132,17.9,91.61370611070414,52.67645284935834,0
ISR1000-0497,36.6293442708143,61.242379959139924,8317.944979532736,17.15,86.85195567867468,41.26074025514216,0
ISR1000-0498,35.7056874740043,56.16898040708364,8196.139032410392,17.15,86.74109335334084,62.19712362300791,0
ISR1000-0499,41.42419278206316,64.39832123613475,7987.677751987638,17.12,85.98395649713397,67.54229656597451,0
ISR1000-0500,35.26511310541622,61.27708053071418,8275.872593641363,17.15,91.60302719701338,48.401119886514685,1
ISR1000-0501,40.85775581273463,58.34905614657086,8300.941301439703,17.12,92.64372662221736,65.75025030397363,0
ISR1000-0502,44.402302414249576,56.392720726633875,8062.544465072552,17.12,87.65046428325005,48.766546913856935,0
ISR1000-0503,40.75474177875879,62.94025189270296,8255.519992545509,17.9,85.20944961030912,67.32310484931746,0
ISR1000-0504,38.88169926206522,61.200727559285134,8046.207192503925,17.9,85.82171667476428,62.61885710790352,0
ISR1000-0505,41.43288218442353,60.334610919763215,8020.21115764045,17.9,94.6786003484503,64.14720330524315,0
ISR1000-0506,39.582528904915165,63.938925830509575,7927.917067322776,17.9,87.95444777477421,40.540196668013635,1
ISR1000-0507,40.456167893159346,62.885972112245305,8129.074959336462,17.15,92.69223147838133,68.88431071222078,0
ISR1000-0508,44.41464808776525,56.51674879732751,7237.9076579396105,17.9,91.24663568854264,61.8001297621097,1
ISR1000-0509,38.86102637800774,58.11722067795548,8321.306138798393,17.15,88.81939639652896,49.142532861584,0
ISR1000-0510,44.61190563823914,57.484891398144654,8307.765291617849,17.9,87.05687262195555,64.8818399457654,0
ISR1000-0511,44.053506419560634,62.43946292572677,7043.8709245518385,17.15,86.21386418159406,48.4456359524479,1
ISR1000-0512,36.95791134789297,55.33532434735779,8238.725125847144,17.12,91.15012968038866,66.18261518698384,0
ISR1000-0513,35.693613008751655,60.69889684871316,7193.304801210168,17.15,92.74633780637788,43.37741171235811,0
ISR1000-0514,36.007780013774266,62.624586857406904,7502.678281388713,17.15,91.4390425354113,61.11057932382387,0
ISR1000-0515,35.1822182565155,63.76765636761749,8115.262384437412,17.9,90.30302133249158,56.22095429934731,0
ISR1000-0516,35.944429607559286,58.42081748715908,7241.139844072462,17.15,85.41951223431636,42.89603410586322,1
ISR1000-0517,41.83006773416357,63.21257304672013,8226.950536178592,17.12,94.68488777594384,47.25681484776517,0
ISR1000-0518,35.71188648460229,56.10631736955207,8248.201266936612,17.12,92.98714191654574,40.372121088319446,1
ISR1000-0519,38.18975630293761,63.46452291734518,7761.201600641254,17.9,87.92822036700964,54.06303896393517,1
ISR1000-0520,43.44875310969454,56.27488662331982,7009.578807575251,17.12,94.79970329358851,49.03795782280001,0
ISR1000-0521,35.232719357358256,58.97287290560367,7430.557199762369,17.15,91.01881589636322,57.95072452893277,1
ISR1000-0522,43.14468482588936,62.972953657795536,7925.390377563614,17.12,90.82422658207247,48.917134231258515,0
ISR1000-0523,37.818547747734,56.49917427348774,8471.779267041135,17.9,92.48073179429532,48.99757334520954,1
ISR1000-0524,36.18164827621656,57.292513952326416,7947.720290525002,17.15,93.11769788090137,62.2957959619481,0
ISR1000-0525,41.96737165364151,62.22252568393066,7389.705371596239,17.9,91.56478607331502,41.44428507935061,0
ISR1000-0526,41.28942846779884,62.20036536546074,7951.008554649417,17.15,86.280957463662,67.08684985575962,0
ISR1000-0527,43.77472013527053,61.41147632885297,7809.978069573783,17.12,88.38267505994499,65.56791623173544,0
ISR1000-0528,42.35071043803886,61.939484444671,8169.768092726716,17.9,94.2808364032605,60.03414049679219,0
ISR1000-0529,43.03480930384848,60.42724443347596,7160.4709582404375,17.9,87.24615611843852,57.79664710322153,1
ISR1000-0530,37.82034572571307,57.51799058906953,8141.541853753042,17.15,88.72167023837514,66.76907494418957,0
ISR1000-0531,36.77439543779723,58.456959935039194,7811.899868014166,17.9,89.32076882944196,45.559905385861434,0
ISR1000-0532,42.50614751640858,56.81597716801426,8444.488005788491,17.15,89.39404989694452,42.369074865724855,1
ISR1000-0533,43.06834739267264,64.08450561333629,7512.808249058029,17.15,91.12939582494525,47.18530509728615,0
ISR1000-0534,44.905051420006735,60.833917947661206,7948.932839700922,17.15,94.43075837744708,63.83734836100571,1
ISR1000-0535,39.12617676911427,59.0085141676364,8398.042158265027,17.15,87.40692711832504,41.0401080017945,1
ISR1000-0536,38.72018085792783,59.62005803644133,7153.764591986019,17.12,86.21501376300918,57.48420505250469,1
ISR1000-0537,42.76412960741997,64.47283339611815,8405.842730854676,17.15,86.97470489859937,69.8631254857393,1
ISR1000-0538,38.40803540253018,56.5335140311608,8031.82858345122,17.9,93.8692490020927,65.67088281512619,0
ISR1000-0539,44.307573256035646,60.86229832016797,7101.7555886577575,17.12,91.45810812655206,55.643370671307686,0
ISR1000-0540,48.74540118847362,62.13349585884552,8988.295383104569,17.9,47.745197625735074,45.40587262384444,0
ISR1000-0541,54.50714306409916,63.95206837687199,9358.291370446032,17.15,60.238235587486486,42.94704976567242,0
ISR1000-0542,52.31993941811405,60.11677442115666,9017.253371246501,17.15,48.9018292331227,64.10554325304803,0
ISR1000-0543,50.98658484197037,60.32113485265316,9118.654104357262,17.9,61.55287689456206,43.66091482965546,0
ISR1000-0544,46.560186404424364,56.07172011339776,8808.13437793567,17.12,68.62099382755122,43.75375771425241,0
ISR1000-0545,46.55994520336203,59.47412366823455,8850.71282145619,17.15,61.64180353318865,65.51414844282513,0
ISR1000-0546,45.580836121682,60.32617266455023,9074.74548948468,17.12,65.88641508737237,50.33812253342679,0
ISR1000-0547,53.66176145774935,57.4247050363473,9135.957184301986,17.15,40.0631152952765,40.92573712924217,1
ISR1000-0548,51.01115011743209,57.69243230949381,9220.014383683512,17.9,61.52716374194783,41.556858985552324,0
ISR1000-0549,52.08072577796045,58.77284163104623,9004.163805096512,17.9,64.8876267059575,44.265113401116864,0
ISR1000-0550,45.205844942958024,55.20071197777726,9286.48732028858,17.9,41.21676212634044,46.40180043927069,0
ISR1000-0551,54.699098521619945,58.22079165583178,9402.085678032443,17.15,66.14793181864692,59.954385827152166,0
ISR1000-0552,53.324426408004214,57.114480069965445,9345.895692225346,17.12,47.70082684930138,44.719788400054846,0
ISR1000-0553,47.12339110678276,58.274973521779145,8827.73317774385,17.12,59.958763059341656,43.56623173531216,0
ISR1000-0554,46.818249672071005,56.19762131819251,9136.35486308048,17.12,64.0106463707022,62.941574244288375,0
ISR1000-0555,46.83404509853434,63.90527280739895,8873.451124892723,17.15,59.87993539178066,60.13165851579743,1
ISR1000-0556,48.042422429595376,60.93592453554049,8969.431511103769,17.15,42.768543762197716,53.059726643657086,1
ISR1000-0557,50.24756431632238,61.79102319144489,9490.663815287002,17.15,57.88964556581105,56.479293144403115,0
ISR1000-0558,49.31945018642116,62.89171238607338,8899.74688003106,17.15,56.48750970166431,49.359520609792554,0
ISR1000-0559,47.91229140198042,59.984421989290574,9149.221707415949,17.15,67.00963804222815,54.47501260706082,0
ISR1000-0560,51.118528947223794,55.869202880874234,9232.709014022683,17.12,52.12719188932628,55.20017946948237,0
ISR1000-0561,46.39493860652042,60.37106541818548,9291.725479380873,17.15,49.632432912611506,51.61711813534288,0
ISR1000-0562,47.921446485352185,60.86841118020879,9191.75407844084,17.15,62.49552293309399,67.19716632016488,0
ISR1000-0563,48.663618432936914,62.4543947418433,8806.839593193428,17.12,52.380259782501895,40.481855949430184,0
ISR1000-0564,49.56069984217036,59.316595462296796,9028.522915770794,17.15,59.38288525015189,63.46513789273739,0
ISR1000-0565,52.851759613930135,56.27580302795564,9162.398150369298,17.12,59.39350270373821,43.73148493723973,1
ISR1000-0566,46.9967378215836,57.83775905798724,8861.506549401383,17.12,66.64117193080354,63.92642081611598,0
ISR1000-0567,50.142344384136116,58.630822963986354,9045.438851846426,17.9,57.960772069572926,58.47735747030164,0
ISR1000-0568,50.92414568862043,61.45917241331601,8823.242176153957,17.9,55.06460829885961,65.29834272809207,0
ISR1000-0569,45.46450412719998,60.707783046689116,8855.004948008514,17.9,44.16613979189551,42.92542976922692,0
ISR1000-0570,51.07544851901439,58.560967258978465,9077.846293341117,17.9,43.47212820036116,56.76941902299322,0
ISR1000-0571,46.705241236872915,64.86515248792979,8892.901027830143,17.15,44.62964695849238,55.03263640786591,0
ISR1000-0572,45.650515929852794,61.05774819356887,9197.27859378309,17.9,45.155454439812836,61.18579548890076,1
ISR1000-0573,54.48885537253334,57.37226791735994,9282.625478396087,17.12,59.13631277990902,56.028716556810274,0
ISR1000-0574,54.656320330745594,56.01782472620404,9360.410689376358,17.15,62.22943750823735,56.22203701399313,0
ISR1000-0575,53.08397348116461,56.52859139184332,8940.105170971367,17.9,55.89974568779256,52.88787830728194,0
ISR1000-0576,48.046137691733705,57.45957728384508,8917.237807581349,17.12,64.87053197636473,49.265032720220226,0
ISR1000-0577,45.97672114006384,56.606813732595555,8873.19748823408,17.15,69.737896802009,54.46793083756577,0
ISR1000-0578,51.84233026512157,56.865670240513055,9245.501174680545,17.15,64.60037887358068,43.55477076305202,1
ISR1000-0579,49.40152493739601,57.85095168693847,9294.533008540831,17.9,60.84647121027878,68.84540016949254,0
ISR1000-0580,46.220382348447785,56.73373595294755,8822.11030137795,17.15,55.9747809831144,61.43232290879795,0
ISR1000-0581,49.9517691011127,63.96765424626425,9455.348572370583,17.12,53.46559215024125,68.5740135006354,0
ISR1000-0582,45.343885211152184,55.80233745661642,8836.379898556032,17.15,42.53177141633627,46.8018214698989,0
ISR1000-0583,54.09320402078782,60.245113895702545,9178.907434710749,17.12,51.98106245184073,66.38023060529585,0
ISR1000-0584,47.58779981600017,59.10396826989661,9296.342363615642,17.15,67.30403910346402,64.26369953690616,0
ISR1000-0585,51.62522284353982,64.82378616908606,9409.67838662226,17.9,64.24067889719659,60.314572373730215,0
ISR1000-0586,48.11711076089411,56.12038902168052,9299.8608524927,17.12,46.48154095035061,58.750875582556176,0
ISR1000-0587,50.200680211778106,58.978555990457416,9361.209658148855,17.15,53.99823354091647,49.4964899580361,0
ISR1000-0588,50.467102793432794,64.69470433275369,9037.615134779964,17.15,64.50169607675633,64.49232354895092,0
ISR1000-0589,46.84854455525527,63.6550712589398,9370.377579622558,17.15,42.021536643565675,55.04546384439202,0
ISR1000-0590,54.695846277645586,63.1707207094928,8856.080392469272,17.12,51.62177757005978,42.12674727673856,0
ISR1000-0591,52.75132823361115,57.5790282704494,9426.37165924237,17.12,65.55523710621843,49.3858948256539,0
ISR1000-0592,54.39498941564189,56.70887587390066,9183.314663307616,17.12,52.11693592510371,68.05891295635983,0
ISR1000-0593,53.948273504276486,61.68643219924431,9372.108438973746,17.9,42.32843934194322,65.52040781814539,0
ISR1000-0594,50.978999788110855,64.29375989127585,9116.62279916281,17.9,56.27603105596754,69.45717094229617,0
ISR1000-0595,54.21874235023117,60.5676289301393,9250.504386637567,17.12,65.85227484754886,58.83980147812294,1
ISR1000-0596,45.8849250205192,60.716126894699,9168.481862655279,17.15,57.708566288594795,47.42530219421236,1
ISR1000-0597,46.95982862419145,57.79979093660284,9312.112665228733,17.9,46.78837324642696,44.88445149030591,0
ISR1000-0598,45.45227288910538,62.69492933191937,8857.140987421413,17.12,51.52718860412144,45.607433218253846,1
ISR1000-0599,48.25330330763264,56.87043748557523,8842.246458793396,17.15,53.50370083545796,40.59386975041763,0
ISR1000-0600,48.88677289689482,58.23679236404244,8972.972263807102,17.9,57.377990614615804,51.72046332957817,0
ISR1000-0601,47.71349031773896,59.25436438616417,8911.681276079233,17.15,62.78053077257839,45.74283041498627,0
ISR1000-0602,53.287375091519294,60.07610378684455,9410.248496614542,17.15,42.96620852921906,52.34966381370107,0
ISR1000-0603,48.5675332669359,57.4240973241508,8953.449791150631,17.15,66.68956099052699,68.04983295516297,0
ISR1000-0604,47.809345096873805,56.148368247392035,9483.105679073393,17.15,40.36929109048227,52.9162062852157,0
ISR1000-0605,50.426960831582484,61.10620042441633,9035.827054239775,17.9,51.10157004022766,66.33953490954505,0
ISR1000-0606,46.40924224974763,57.88630553240256,8927.48254098209,17.9,40.82260929917973,58.1651429984763,0
ISR1000-0607,53.0219698075404,60.81238221422612,9352.788954999736,17.9,51.78922676035874,47.413946639841754,0
ISR1000-0608,45.74550643679771,56.543627152742026,9261.095442850614,17.12,55.774377966199715,50.675642777776346,1
ISR1000-0609,54.86886936600517,59.811401018548175,9148.737001517198,17.9,55.350441597445354,42.517586074642885,0
ISR1000-0610,52.722447692966576,60.32589432551586,9188.754485656342,17.15,44.96885041084796,50.003877807880315,0
ISR1000-0611,46.98715681534173,55.51823536822427,9303.441244790585,17.9,59.37221530286837,60.32622836510602,0
ISR1000-0612,45.05522117123603,58.36604278193921,8959.918318931908,17.15,41.343353515140045,42.16333278788306,0
ISR1000-0613,53.154614284548344,56.344146769389745,9497.43374123972,17.12,62.85720460397246,46.16204225434088,0
ISR1000-0614,52.06857343847617,55.63374970472768,9482.355213502748,17.15,68.39933301980639,51.44323124239934,0
ISR1000-0615,52.29007168040987,64.89960232389946,9255.227980442856,17.15,50.193064814533535,69.46148611047887,0
ISR1000-0616,52.71270346685946,58.22353844974723,8939.679715650402,17.15,55.517181451429956,63.545854688766404,0
ISR1000-0617,45.74044651734091,63.09874445854635,9276.159769701904,17.12,51.36730834176443,62.00460239476311,0
ISR1000-0618,48.584657285442724,57.54640654763764,8850.538886285423,17.9,40.201311709121796,43.48572869576338,0
ISR1000-0619,46.1586905952513,61.815027222239294,8821.456751544065,17.9,51.57623508685348,63.42987680844975,0
ISR1000-0620,53.63103425875593,62.602278598896866,8980.37802195785,17.12,63.75160777784039,63.55806434548045,0
ISR1000-0621,51.23298126827558,60.95638740607844,9123.836069717521,17.15,57.87966526550446,58.03308086872985,0
ISR1000-0622,48.308980248526495,59.715761885501585,9407.790753785866,17.9,43.03779743845477,69.71085345995115,0
ISR1000-0623,45.635583502860236,59.11840914147268,9309.018348836416,17.12,65.41418469081356,49.757617177736556,0
ISR1000-0624,48.109823217156624,58.488682665429955,9319.894564839986,17.9,55.93256034655728,68.23817344725555,1
ISR1000-0625,48.25183322026747,64.29529144247826,9097.845334113652,17.12,65.25170085234028,67.44193344869511,1
ISR1000-0626,52.29606178338064,63.306194077877294,9042.154494782873,17.15,57.40664556355088,40.34441979248133,0
ISR1000-0627,51.37557471355213,64.65026910666512,9059.727134089222,17.9,56.790653345138196,53.50349579424433,0
ISR1000-0628,53.87212742576327,56.24297223485545,9491.35469461524,17.12,43.15777555591037,69.3131269915472,0
ISR1000-0629,49.72214925161949,62.308674752036445,8828.076433988737,17.9,45.02079199415884,43.093640872242275,0
ISR1000-0630,46.19594245938302,64.38340456821038,9406.922047285714,17.9,69.16075769489774,56.433540831499585,0
ISR1000-0631,52.132447872229946,56.8123306616566,9205.072786000675,17.9,46.854602402643124,69.36872521123313,0
ISR1000-0632,52.60785048616897,55.66496267366777,9107.030793432714,17.9,69.32356353971105,56.6648627231758,1
ISR1000-0633,50.61277197569496,62.41120649290059,9307.680362290595,17.12,55.957381195727905,45.69445908916468,0
ISR1000-0634,52.70967179954561,60.74473113179912,9140.668258997292,17.15,44.07367141191811,57.465496902777694,1
ISR1000-0635,49.93795596364391,63.41828776758272,9411.396266657162,17.12,42.979066082610785,46.13321721848641,0
ISR1000-0636,50.22732829381994,56.39772376626289,9430.491304807882,17.12,46.265922121172196,55.59112788683453,0
ISR1000-0637,49.27541018358549,62.9526731185989,9095.20464881142,17.12,67.76911990076007,42.22126653737044,0
ISR1000-0638,45.25419126744095,57.01627320047744,8993.779458064537,17.15,52.424506729846804,58.16448007643214,0
ISR1000-0639,46.078914269933044,56.636559428657044,9214.645230015354,17.9,51.86302803978743,55.50369817384475,0
ISR1000-0640,45.31429185686734,56.64265797930993,9438.654341931684,17.9,49.39618783210522,62.2048410628439,0
ISR1000-0641,51.364104112637804,63.14574720231382,8947.463532303967,17.9,44.41185551699765,58.92101413476355,0
ISR1000-0642,48.143559810763264,61.651972206962,9236.076608494437,17.15,54.635535915772195,56.4881880559227,0
ISR1000-0643,50.08570691164703,60.23065424769119,9242.092154064765,17.9,43.90143347533416,60.693365477443635,0
ISR1000-0644,54.07566473926093,58.58830484123502,9313.179115690697,17.15,65.06440709146983,44.318257407166925,0
ISR1000-0645,47.49292229148875,63.77200540813108,8892.097379589082,17.9,51.111909588259195,57.86078983775812,1
ISR1000-0646,49.1038292303563,58.924451074226354,9301.077475277461,17.9,51.244107033453886,45.16331808468333,0
ISR1000-0647,52.555511385430485,63.16599439471577,9436.32276446595,17.12,54.22019285449468,67.76566623555642,0
ISR1000-0648,47.28798165491622,59.39134908570218,8925.778176209169,17.15,53.32383139497255,42.05002314536813,0
ISR1000-0649,45.76979909828793,58.76944429424908,8966.280327446715,17.12,69.84573919177964,52.911242490723794,0
ISR1000-0650,47.89751452913768,59.626797856696065,9479.976565829147,17.12,56.36143363654908,60.873924329663346,0
ISR1000-0651,46.61221287254004,58.01377874164142,8926.683866896643,17.12,42.64605111369612,53.74066635004776,0
ISR1000-0652,54.29697652342573,62.47609380176251,9398.069565358706,17.15,58.2063202473079,42.76285759698707,0
ISR1000-0653,53.08120379564417,60.02720390092479,9144.594499513625,17.15,44.5475287860964,56.60137048380122,0
ISR1000-0654,51.33403756510423,57.32212695146817,8973.061752082223,17.9,40.928129341940256,59.24895726482063,0
ISR1000-0655,53.71460590187718,63.99574573274568,9409.524930890759,17.12,69.12226461031744,61.113769329715225,0
ISR1000-0656,53.036720768991145,58.838912213732115,9111.713678501867,17.9,63.206166746036914,51.19779443388277,0
ISR1000-0657,46.865700588860356,60.43552861113989,9160.372147750782,17.12,69.40326977241301,56.909799130862865,0
ISR1000-0658,53.92558998489978,64.06472110964548,9051.463358579836,17.15,54.336353440667274,53.52059424816739,0
ISR1000-0659,50.39342241915651,61.242379959139924,9215.06559600445,17.15,55.967725934469286,60.161681162567604,0
ISR1000-0660,53.07440155164063,56.16898040708364,8914.466710809516,17.15,45.05010867757391,57.506709019744555,0
ISR1000-0661,53.960912999234935,64.39832123613475,9073.757075656233,17.12,47.40722280002757,55.77268658677404,0
ISR1000-0662,48.18003474971864,61.27708053071418,9478.5886256347,17.15,65.15647644708484,47.48573100514746,0
ISR1000-0663,46.100519245276764,58.34905614657086,8980.693402890789,17.12,50.68556941352782,40.06055553244702,0
ISR1000-0664,47.279351625419416,56.392720726633875,9259.715665178905,17.9,64.80444921389257,45.22245025934288,0
ISR1000-0665,49.27107788626256,62.94025189270296,9027.633044957287,17.12,61.27041172861095,43.51198124272506,0
ISR1000-0666,53.18014765922493,61.200727559285134,9341.431187980621,17.9,45.31512775815597,53.4725423503284,1
ISR1000-0667,53.60730583256343,60.334610919763215,8891.611562502845,17.12,55.22339098359227,58.36774452285534,0
ISR1000-0668,45.06952130531191,63.938925830509575,9478.87473155498,17.9,60.321619645561505,46.39255026054425,0
ISR1000-0669,50.10747302577566,62.885972112245305,9117.652678968547,17.15,47.051116444114754,68.17171287901562,0
ISR1000-0670,49.17411003148779,56.51674879732751,8965.235324342524,17.9,64.9206553156023,40.20046387671663,0
ISR1000-0671,47.2210781047073,58.11722067795548,8851.447723131008,17.15,56.344829726355606,63.169030454960286,0
ISR1000-0672,46.19865367333683,57.484891398144654,8918.830533561279,17.15,44.9572615132781,58.756143085913266,0
ISR1000-0673,48.37615171403628,62.43946292572677,9163.841763989212,17.9,57.48953278493808,51.20664403143046,0
ISR1000-0674,54.429097039125196,55.33532434735779,9035.9022235019,17.12,69.99141412467742,41.51466833237224,0
ISR1000-0675,48.23202932020755,60.69889684871316,9380.218356117826,17.12,44.51564474990241,58.82459715352838,0
ISR1000-0676,50.187906217433664,62.624586857406904,9101.621266563265,17.12,64.50270790358584,51.56840538596944,0
ISR1000-0677,52.03018958895178,63.76765636761749,8974.09999081134,17.12,46.21927009562674,68.08801418239658,0
ISR1000-0678,48.63629602379294,58.42081748715908,9232.00149062282,17.12,63.47164988380262,56.25970224669298,0
ISR1000-0679,54.71782082720961,63.21257304672013,9294.744051819813,17.15,62.0373376936424,68.18954533880525,1
ISR1000-0680,54.62447294942111,56.10631736955207,8916.929335530665,17.12,49.014681568012975,46.61451080419912,0
ISR1000-0681,47.51782295825364,63.46452291734518,8917.333451401822,17.15,49.7746935269335,61.7717773109231,1
ISR1000-0682,49.97248505892385,56.27488662331982,8825.66999885348,17.15,63.77564175888757,58.51747062546177,1
ISR1000-0683,48.0087830981677,58.97287290560367,9315.481410545948,17.15,53.84336535661938,62.182246894939354,0
ISR1000-0684,47.848404943774675,62.972953657795536,9264.663169335263,17.9,61.92454086135426,46.440035919176104,0
ISR1000-0685,45.36886947354533,56.49917427348774,9132.24161302487,17.9,44.43952442097504,59.949835487133214,0
ISR1000-0686,51.09564333979897,57.292513952326416,9390.919314278439,17.15,65.5767334570466,54.94121179170607,0
ISR1000-0687,50.02679023228862,62.22252568393066,9363.969107065037,17.9,61.326541500469574,62.28474924718949,0
ISR1000-0688,45.51478751249989,62.20036536546074,9209.748055077727,17.12,67.20828426504502,49.81133932455453,0
ISR1000-0689,47.78646464236611,61.41147632885297,9407.789896359282,17.12,43.971171371049174,66.70171076395758,0
ISR1000-0690,54.08265885966654,61.939484444671,8944.088847025738,17.15,57.79043501081793,42.52903943834051,0
ISR1000-0691,47.395618906669725,60.42724443347596,8878.34373357841,17.12,57.973617551209756,64.21567956373565,1
ISR1000-0692,46.44894872091223,57.51799058906953,8988.824728061893,17.15,50.60382221640347,65.83958877445272,0
ISR1000-0693,49.89452760277563,58.456959935039194,8839.96079926252,17.15,53.75399273707774,64.51756934100463,0
ISR1000-0694,54.856504541106005,56.81597716801426,9171.818669600721,17.12,41.1394468986956,55.38179182785328,0
ISR1000-0695,47.42055271511501,64.08450561333629,9455.623984606473,17.9,62.37580115881036,53.15154940092284,1
ISR1000-0696,51.72135547405878,60.833917947661206,8827.540478467958,17.12,56.479674382095226,69.88786859574631,0
ISR1000-0697,52.61619615328718,59.0085141676364,8885.476939807018,17.12,41.73223155607521,46.87515853642486,0
