,timestamp,bng_subscribers,device_name,vendor,model,os,version,hw_revision,role,ip_address
1120,1759612801,25793.59877865087,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1121,1759613101,25587.123498641817,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1122,1759613401,19825.2123584564,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1123,1759613701,1525.5658705231758,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1124,1759614001,23840.628886037914,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1125,1759614301,21234.196572227593,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1126,1759614601,18583.569878853086,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1127,1759614901,18208.403383041776,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1128,1759615201,17235.567029788188,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1129,1759615501,17328.585249019732,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1130,1759615801,17193.73156175075,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1131,1759616101,15194.304234249594,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1132,1759616401,14608.648816289624,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1133,1759616701,14357.211293878023,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1134,1759617001,11260.971130478621,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1135,1759617301,11740.89106769719,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1136,1759617601,11824.939291776494,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1137,1759617901,7395.476928829106,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1138,1759618201,7909.6368523471665,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1139,1759618501,7121.323750614993,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1140,1759618801,6231.937405562125,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1141,1759619101,5748.7291930259835,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1142,1759619401,6319.109431066896,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1143,1759619701,3391.182226898153,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1144,1759620001,3476.790786985096,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1145,1759620301,3088.1527675365523,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1146,1759620601,2477.1913635303877,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1147,1759620901,2653.9872534020506,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1148,1759621201,2610.2163330153553,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1149,1759621501,1878.9676733527322,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1150,1759621801,1987.6659806517248,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1151,1759622101,1811.7026073746993,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1152,1759622401,1432.848673465745,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1153,1759622701,1362.7733488259976,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1154,1759623001,1436.6154776478022,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1155,1759623301,1499.8150971332095,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1156,1759623601,1489.4745736087266,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1157,1759623901,1401.5730985907649,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1158,1759624201,1429.097346676042,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1159,1759624501,1323.394584839143,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1160,1759624801,1369.9728937887762,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1161,1759625101,1257.3882762166195,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1162,1759625401,1256.5387351396478,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1163,1759625701,1421.6042033160936,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1164,1759626001,1258.8525687037745,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1165,1759626301,1210.7417787956806,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1166,1759626601,1170.8377060008156,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1167,1759626901,1040.4210432575599,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1168,1759627201,1124.0125582909482,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1169,1759627501,1082.8312057488265,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1170,1759627801,1083.3542989329894,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1171,1759628101,1051.7736014832399,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1172,1759628401,1133.456830540246,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1173,1759628701,1032.090247428526,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1174,1759629001,971.792882976587,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1175,1759629301,981.8939363551115,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1176,1759629601,959.2705652747552,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1177,1759629901,1002.6877893203017,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1178,1759630201,979.5680861241456,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1179,1759630501,1006.0777110806031,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1180,1759630801,932.7092483922013,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1181,1759631101,924.4843245145312,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1182,1759631401,877.0882666888315,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1183,1759631701,865.0555025723161,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1184,1759632001,918.0596040224364,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1185,1759632301,838.1329421078035,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1186,1759632601,880.8493665799289,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1187,1759632901,837.3690813041358,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1188,1759633201,822.8148921066049,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1189,1759633501,826.0821006996168,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1190,1759633801,818.8909783463487,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1191,1759634101,801.595973776921,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1192,1759634401,515.3371722416555,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1193,1759634701,834.8880726192118,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1194,1759635001,797.7767524075523,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1195,1759635301,762.6956797176595,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1196,1759635601,802.4778247882434,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1197,1759635901,783.642727942593,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1198,1759636201,794.2106423209427,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1199,1759636501,768.5244265549275,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1200,1759636801,711.5641127890801,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1201,1759637101,729.7808386421696,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1202,1759637401,738.8502098863576,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1203,1759637701,787.0806054993415,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1204,1759638001,807.481217386349,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1205,1759638301,750.5223160946848,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1206,1759638601,776.6220113874566,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1207,1759638901,786.331998146177,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1208,1759639201,778.8623964535363,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1209,1759639501,866.7677532847767,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1210,1759639801,908.6758424368841,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1211,1759640101,873.035017803065,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1212,1759640401,940.3092028608833,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1213,1759640701,975.4247563505894,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1214,1759641001,1007.4235602977842,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1215,1759641301,1053.8877971097984,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1216,1759641601,1075.647762932504,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1217,1759641901,989.6247907283798,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1218,1759642201,1117.6031898461301,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1219,1759642501,1176.0428692277278,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1220,1759642801,1175.3401237442765,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1221,1759643101,1223.2836349699387,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1222,1759643401,1283.9912387752265,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1223,1759643701,1298.0600274550984,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1224,1759644001,1394.7665473863885,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1225,1759644301,1338.4134081529487,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1226,1759644601,1377.2140797271745,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1227,1759644901,1465.2418663775843,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1228,1759645201,1363.9216010626756,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1229,1759645501,1365.9652212002106,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1230,1759645801,1835.2341095220536,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1231,1759646101,2032.4109676310923,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1232,1759646401,1984.4071984632233,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1233,1759646701,2125.696362085333,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1234,1759647001,2084.0970465173573,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1235,1759647301,2012.4290993317636,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1236,1759647601,2482.504670334279,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1237,1759647901,2425.411649115075,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1238,1759648201,2496.032753427352,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1239,1759648501,2537.3041674230576,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1240,1759648801,2672.980699027677,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1241,1759649101,2742.6547023004496,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1242,1759649401,3098.7338692091053,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1243,1759649701,3270.159971743365,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1244,1759650001,3229.5464538532287,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1245,1759650301,3428.2843979073727,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1246,1759650601,3863.8065525026386,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1247,1759650901,3862.417829980864,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1248,1759651201,4400.902547749019,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1249,1759651501,4473.841701379817,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1250,1759651801,4501.222093644339,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1251,1759652101,4729.904046126009,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1252,1759652401,5085.429240033861,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1253,1759652701,4773.906169712535,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1254,1759653001,6096.946062390892,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1255,1759653301,5199.230329187998,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1256,1759653601,5317.297956380797,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1257,1759653901,5905.726300619761,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1258,1759654201,6515.093010132274,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1259,1759654501,6359.938638665161,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1260,1759654801,7257.667886951319,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1261,1759655101,6826.2445563976435,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1262,1759655401,7281.285253384489,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1263,1759655701,7472.833958326191,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1264,1759656001,6202.135915334464,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1265,1759656301,6952.751395548675,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1266,1759656601,7141.112242631772,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1267,1759656901,7254.629690766859,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1268,1759657201,7956.604640226069,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1269,1759657501,880.6268146180511,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1270,1759657801,8534.581061258437,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1271,1759658101,7984.5288552491,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1272,1759658401,8205.950319047732,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1273,1759658701,9745.762269204257,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1274,1759659001,8882.988653647142,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1275,1759659301,9352.474492610872,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1276,1759659601,9081.865669464052,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1277,1759659901,9794.17736565359,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1278,1759660201,9633.929130875893,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1279,1759660501,10888.715989600709,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1280,1759660801,10914.653947929046,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1281,1759661101,10355.433294340082,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1282,1759661401,10495.314375308517,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1283,1759661701,9941.508276752511,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1284,1759662001,10006.514738317159,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1285,1759662301,11813.553412573752,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1286,1759662601,11478.085110039043,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1287,1759662901,12093.089338976955,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1288,1759663201,13098.749839397939,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1289,1759663501,12026.893114278959,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1290,1759663801,14414.89936931012,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1291,1759664101,13409.026350027494,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1292,1759664401,13676.3217679605,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1293,1759664701,13555.622873901455,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1294,1759665001,13733.310423219677,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1295,1759665301,14366.18963551944,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1296,1759665601,14178.331974728686,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1297,1759665901,13518.96536937983,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1298,1759666201,15132.305613396175,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1299,1759666501,16308.846948027836,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1300,1759666801,15117.010324204517,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1301,1759667101,16268.994591270068,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1302,1759667401,18110.797375883296,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1303,1759667701,17283.107429402822,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1304,1759668001,15537.639801325025,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1305,1759668301,17134.20397947352,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1306,1759668601,18581.97302184186,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1307,1759668901,17006.493993839365,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1308,1759669201,17327.06709366636,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1309,1759669501,19041.18350352468,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1310,1759669801,18179.904530659096,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1311,1759670101,18627.021352027023,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1312,1759670401,18492.950060243733,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1313,1759670701,17343.836290919175,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1314,1759671001,20836.75741487802,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1315,1759671301,17308.34935602108,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1316,1759671601,18394.97057177023,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1317,1759671901,22206.369784008482,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1318,1759672201,20062.364829181275,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1319,1759672501,22108.280750859107,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1320,1759672801,20154.779496299347,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1321,1759673101,20717.98132005317,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1322,1759673401,18039.49074457837,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1323,1759673701,22218.04598089484,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1324,1759674001,20864.94062376075,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1325,1759674301,20394.143640567825,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1326,1759674601,23697.723540404113,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1327,1759674901,21202.36814151903,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1328,1759675201,21464.01171510996,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1329,1759675501,20989.825255590342,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1330,1759675801,19453.81297285364,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1331,1759676101,20659.104255109094,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1332,1759676401,19897.97016412482,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1333,1759676701,23032.926228333316,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1334,1759677001,22308.518785939235,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1335,1759677301,19393.32293188533,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1336,1759677601,18796.756918059866,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1337,1759677901,19683.51786507694,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1338,1759678201,18459.476643604405,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1339,1759678501,20486.254578765314,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1340,1759678801,19780.419254506487,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1341,1759679101,17619.80519106179,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1342,1759679401,19256.12962292786,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1343,1759679701,19896.160959398556,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1344,1759680001,20096.947533913073,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1345,1759680301,21343.5669624591,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1346,1759680601,21194.853508273416,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1347,1759680901,22232.900452291968,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1348,1759681201,21662.83827217535,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1349,1759681501,20901.506165127837,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1350,1759681801,23087.827698984558,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1351,1759682101,23879.310358415132,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1352,1759682401,20535.700601130622,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1353,1759682701,21820.954274985408,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1354,1759683001,23636.03755251565,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1355,1759683301,21604.027530133808,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1356,1759683601,23496.966983871283,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1357,1759683901,22193.152275235017,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1358,1759684201,23975.932047867,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1359,1759684501,22368.340028195496,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1360,1759684801,24326.470521115287,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1361,1759685101,25182.147358773065,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1362,1759685401,25962.874853334168,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
1363,1759685701,25440.40905162843,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
